Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:07:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:09:42 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     3  ruby
11:09:43 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     1  ruby
11:09:44 AM  1000     79599    1.00    4.00    0.00    0.00    5.00     7  ruby
11:09:45 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     3  ruby
11:09:46 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     3  ruby
11:09:47 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     0  ruby
11:09:48 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     0  ruby
11:09:49 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     6  ruby
11:09:50 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     4  ruby
11:09:51 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     7  ruby
11:09:52 AM  1000     79599    1.00    4.00    0.00    0.00    5.00     8  ruby
11:09:53 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:09:54 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     6  ruby
11:09:55 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:09:56 AM  1000     79599    2.00    2.00    0.00    0.00    4.00     2  ruby
11:09:57 AM  1000     79599    3.00    4.00    0.00    0.00    7.00    11  ruby
11:09:58 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:09:59 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:10:00 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:10:01 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     9  ruby
11:10:02 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:10:03 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:10:04 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:10:05 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:10:06 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     9  ruby
11:10:07 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    10  ruby
11:10:08 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     8  ruby
11:10:09 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     9  ruby
11:10:10 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:10:11 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:10:12 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     4  ruby
11:10:13 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:10:14 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:10:15 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:10:16 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:10:17 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    11  ruby
11:10:18 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:10:19 AM  1000     79599    2.00    2.00    0.00    0.00    4.00    10  ruby
11:10:20 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    11  ruby
11:10:21 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:10:22 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:10:23 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    11  ruby
11:10:24 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    11  ruby
11:10:25 AM  1000     79599    1.00    4.00    0.00    0.00    5.00     9  ruby
11:10:26 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     5  ruby
11:10:27 AM  1000     79599    3.00    4.00    0.00    0.00    7.00    11  ruby
11:10:28 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:10:29 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     9  ruby
11:10:30 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:10:31 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:10:32 AM  1000     79599    1.00    3.00    0.00    0.00    4.00     7  ruby
11:10:33 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     8  ruby
11:10:34 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    10  ruby
11:10:35 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    10  ruby
11:10:36 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:10:37 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:10:38 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:10:39 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     3  ruby
11:10:40 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     3  ruby
11:10:41 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     0  ruby
11:10:42 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:10:43 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:10:44 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:10:45 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:10:46 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     0  ruby
11:10:47 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     7  ruby
11:10:48 AM  1000     79599    2.00    2.00    0.00    0.00    4.00    10  ruby
11:10:49 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:10:50 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     8  ruby
11:10:51 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:10:52 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:10:53 AM  1000     79599    2.00    2.00    0.00    0.00    4.00     8  ruby
11:10:54 AM  1000     79599    3.00    4.00    0.00    0.00    7.00    11  ruby
11:10:55 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:10:56 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     8  ruby
11:10:57 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     8  ruby
11:10:58 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     4  ruby
11:10:59 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     2  ruby
