Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:34:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:11 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     2  component_conta
11:37:12 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     3  component_conta
11:37:13 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     6  component_conta
11:37:14 AM  1000    107231   42.00   16.00    0.00    0.00   58.00    10  component_conta
11:37:15 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     2  component_conta
11:37:16 AM  1000    107231   45.00   13.00    0.00    0.00   58.00     9  component_conta
11:37:17 AM  1000    107231   45.00   13.00    0.00    0.00   58.00     9  component_conta
11:37:18 AM  1000    107231   42.00   17.00    0.00    1.00   59.00     5  component_conta
11:37:19 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     7  component_conta
11:37:20 AM  1000    107231   41.00   15.00    0.00    0.00   56.00    10  component_conta
11:37:21 AM  1000    107231   45.00   15.00    0.00    0.00   60.00     4  component_conta
11:37:22 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     2  component_conta
11:37:23 AM  1000    107231   40.00   16.00    0.00    0.00   56.00    10  component_conta
11:37:24 AM  1000    107231   41.00   17.00    0.00    0.00   58.00     8  component_conta
11:37:25 AM  1000    107231   39.00   17.00    0.00    0.00   56.00     2  component_conta
11:37:26 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     8  component_conta
11:37:27 AM  1000    107231   39.00   16.00    0.00    0.00   55.00    11  component_conta
11:37:28 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     6  component_conta
11:37:29 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     5  component_conta
11:37:30 AM  1000    107231   44.00   14.00    0.00    1.00   58.00     3  component_conta
11:37:31 AM  1000    107231   39.00   16.00    0.00    0.00   55.00     1  component_conta
11:37:32 AM  1000    107231   41.00   17.00    0.00    0.00   58.00     3  component_conta
11:37:33 AM  1000    107231   42.00   17.00    0.00    0.00   59.00     5  component_conta
11:37:34 AM  1000    107231   42.00   17.00    0.00    0.00   59.00     6  component_conta
11:37:35 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     9  component_conta
11:37:36 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     1  component_conta
11:37:37 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     9  component_conta
11:37:38 AM  1000    107231   39.00   19.00    0.00    0.00   58.00    11  component_conta
11:37:39 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     9  component_conta
11:37:40 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     7  component_conta
