Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

10:47:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:49:28 AM  1000     60808   29.00   10.00    0.00    0.00   39.00    11  ruby
10:49:29 AM  1000     60808   29.00   10.00    0.00    0.00   39.00    10  ruby
10:49:30 AM  1000     60808   30.00    9.00    0.00    0.00   39.00     8  ruby
10:49:31 AM  1000     60808   27.00   11.00    0.00    0.00   38.00    10  ruby
10:49:32 AM  1000     60808   30.00   11.00    0.00    1.00   41.00    10  ruby
10:49:33 AM  1000     60808   29.00    9.00    0.00    0.00   38.00    10  ruby
10:49:34 AM  1000     60808   30.00    9.00    0.00    0.00   39.00    10  ruby
10:49:35 AM  1000     60808   30.00   10.00    0.00    0.00   40.00     2  ruby
10:49:36 AM  1000     60808   30.00    9.00    0.00    0.00   39.00    11  ruby
10:49:37 AM  1000     60808   35.00    9.00    0.00    0.00   44.00     5  ruby
10:49:38 AM  1000     60808   31.00   10.00    0.00    0.00   41.00    10  ruby
10:49:39 AM  1000     60808   31.00    9.00    0.00    1.00   40.00     3  ruby
10:49:40 AM  1000     60808   36.00    8.00    0.00    0.00   44.00     4  ruby
10:49:41 AM  1000     60808   37.00    9.00    0.00    0.00   46.00     7  ruby
10:49:42 AM  1000     60808   30.00   10.00    0.00    0.00   40.00     9  ruby
10:49:43 AM  1000     60808   30.00    9.00    0.00    0.00   39.00     9  ruby
10:49:44 AM  1000     60808   27.00   11.00    0.00    0.00   38.00    11  ruby
10:49:45 AM  1000     60808   29.00   10.00    0.00    0.00   39.00     9  ruby
10:49:46 AM  1000     60808   29.00   11.00    0.00    0.00   40.00     8  ruby
10:49:47 AM  1000     60808   28.00   10.00    0.00    0.00   38.00     8  ruby
10:49:48 AM  1000     60808   28.00   11.00    0.00    0.00   39.00     9  ruby
10:49:49 AM  1000     60808   27.00   10.00    0.00    0.00   37.00    11  ruby
10:49:50 AM  1000     60808   31.00    9.00    0.00    0.00   40.00    11  ruby
10:49:51 AM  1000     60808   29.00   11.00    0.00    0.00   40.00    11  ruby
10:49:52 AM  1000     60808   28.00   10.00    0.00    0.00   38.00     8  ruby
10:49:53 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    10  ruby
10:49:54 AM  1000     60808   32.00    9.00    0.00    1.00   41.00     2  ruby
10:49:55 AM  1000     60808   29.00    8.00    0.00    0.00   37.00     0  ruby
10:49:56 AM  1000     60808   29.00   11.00    0.00    0.00   40.00     8  ruby
10:49:57 AM  1000     60808   32.00    8.00    0.00    0.00   40.00    10  ruby
10:49:58 AM  1000     60808   34.00    8.00    0.00    0.00   42.00     9  ruby
10:49:59 AM  1000     60808   42.00   11.00    0.00    2.00   53.00     9  ruby
10:50:00 AM  1000     60808   47.00   11.00    0.00    4.00   58.00     9  ruby
10:50:01 AM  1000     60808   41.00   10.00    0.00    0.00   51.00     3  ruby
10:50:02 AM  1000     60808   36.00    9.00    0.00    0.00   45.00     6  ruby
10:50:03 AM  1000     60808   22.00   20.00    0.00    1.00   42.00    11  ruby
10:50:04 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     7  ruby
10:50:05 AM  1000     60808   30.00   11.00    0.00    0.00   41.00     0  ruby
10:50:06 AM  1000     60808   30.00   11.00    0.00    1.00   41.00    11  ruby
10:50:07 AM  1000     60808   18.00   24.00    0.00    0.00   42.00    11  ruby
10:50:08 AM  1000     60808   12.00   31.00    0.00    1.00   43.00     3  ruby
10:50:09 AM  1000     60808   30.00   10.00    0.00    0.00   40.00     9  ruby
10:50:10 AM  1000     60808   33.00    8.00    0.00    0.00   41.00    10  ruby
10:50:11 AM  1000     60808   31.00    9.00    0.00    0.00   40.00     8  ruby
10:50:12 AM  1000     60808   35.00    7.00    0.00    1.00   42.00     0  ruby
10:50:13 AM  1000     60808   28.00   12.00    0.00    0.00   40.00    10  ruby
10:50:14 AM  1000     60808   22.00   21.00    0.00    0.00   43.00     5  ruby
10:50:15 AM  1000     60808   28.00   11.00    0.00    1.00   39.00     9  ruby
10:50:16 AM  1000     60808   29.00   11.00    0.00    0.00   40.00     1  ruby
10:50:17 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     9  ruby
10:50:18 AM  1000     60808   34.00    8.00    0.00    1.00   42.00     0  ruby
10:50:19 AM  1000     60808   32.00    9.00    0.00    0.00   41.00     6  ruby
10:50:20 AM  1000     60808   33.00    9.00    0.00    1.00   42.00     9  ruby
10:50:21 AM  1000     60808   31.00   10.00    0.00    0.00   41.00    10  ruby
10:50:22 AM  1000     60808   31.00   12.00    0.00    0.00   43.00     6  ruby
10:50:23 AM  1000     60808   32.00   10.00    0.00    1.00   42.00     8  ruby
10:50:24 AM  1000     60808   33.00    8.00    0.00    0.00   41.00     9  ruby
10:50:25 AM  1000     60808   32.00    8.00    0.00    0.00   40.00     1  ruby
10:50:26 AM  1000     60808   33.00    9.00    0.00    1.00   42.00     9  ruby
10:50:27 AM  1000     60808   32.00    9.00    0.00    0.00   41.00     9  ruby
10:50:28 AM  1000     60808   32.00    9.00    0.00    0.00   41.00     9  ruby
